#NIVEAU
#NOMBRE_MONSTRE 13
512	512
768	1344
2560	512
2816	1152
4928	832
6016	1344
6208	512
7040	1216
8320	1216
10112	448
13120	512
11520	1024
14464	384
#LIGNE 25
#COLONNE 250
6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	21	21	21	21	6	21	6	21	6	6	6	21	6	6	6	6	
6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	19	19	6	6	6	6	19	19	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	21	6	6	6	6	21	6	21	21	6	6	21	6	6	6	6	
6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	19	19	6	6	6	6	19	19	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	19	19	6	6	6	6	19	19	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	19	19	6	6	6	6	19	19	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	19	19	6	6	6	6	19	19	6	6	6	13	14	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	21	21	6	6	6	21	6	21	6	21	6	21	6	6	6	6	
6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	19	19	6	6	6	6	19	19	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	19	19	6	6	6	6	19	19	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	19	19	6	6	6	6	19	19	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	21	6	6	6	6	21	6	21	6	6	21	21	6	6	6	6	
6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	21	6	6	6	6	21	6	21	6	6	6	21	6	6	6	6	
6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	19	19	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	19	19	19	19	19	19	19	19	19	6	6	6	6	6	6	6	
6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	19	19	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	19	19	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	19	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	19	19	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	19	13	14	19	19	19	13	14	19	6	6	6	6	6	6	6	
6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	19	6	6	6	6	7	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	7	7	6	6	6	6	6	6	6	6	7	7	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	19	19	19	19	19	19	19	19	6	6	6	19	19	19	19	3	19	19	19	19	6	6	6	6	6	6	6	
6	6	13	14	6	6	19	6	6	19	6	6	19	6	6	6	6	13	14	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	7	7	6	6	6	6	6	6	6	6	7	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	7	7	6	6	6	6	6	6	6	6	7	7	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	6	6	6	6	6	7	7	6	6	6	6	7	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	19	6	7	7	6	6	6	6	6	6	6	6	7	7	6	6	6	6	6	6	6	6	6	6	6	28	28	28	28	28	28	28	28	6	6	6	19	19	19	19	19	19	19	19	19	6	6	6	6	6	6	6	
6	6	6	6	6	6	2	6	6	6	6	6	6	2	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	6	6	6	6	7	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	6	6	6	6	7	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	19	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	19	6	19	6	6	6	6	6	21	6	6	6	7	7	6	6	6	6	7	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	19	10	10	10	10	10	10	10	19	6	6	6	6	6	6	6	
